Time,pv_power
17:30:00,349.14
18:00:00,304.01
18:30:00,215.63
19:00:00,108.09
19:30:00,32.22
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.88
07:00:00,5.76
07:30:00,10.84
08:00:00,17.22
08:30:00,22.39
09:00:00,26.85
09:30:00,30.38
10:00:00,32.5
10:30:00,50.02
11:00:00,86.86
11:30:00,129.53
12:00:00,175.95
12:30:00,222.0
13:00:00,265.36
13:30:00,297.79
14:00:00,315.41
14:30:00,320.13
15:00:00,310.66
15:30:00,287.86
16:00:00,251.09
16:30:00,211.59
17:00:00,181.51
17:30:00,164.01
18:00:00,157.13
18:30:00,168.23
19:00:00,178.38
19:30:00,88.03
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.3
07:00:00,4.06
07:30:00,7.86
08:00:00,12.57
08:30:00,18.29
09:00:00,24.89
09:30:00,31.33
10:00:00,38.09
10:30:00,58.85
11:00:00,95.27
11:30:00,131.65
12:00:00,164.61
12:30:00,188.68
13:00:00,198.83
13:30:00,191.19
14:00:00,167.42
14:30:00,146.56
15:00:00,132.34
15:30:00,124.89
16:00:00,125.16
16:30:00,116.05
17:00:00,97.56
17:30:00,81.08
18:00:00,67.77
18:30:00,63.58
19:00:00,57.96
19:30:00,25.23
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.11
07:00:00,3.49
07:30:00,7.11
08:00:00,11.32
08:30:00,14.54
09:00:00,17.58
09:30:00,20.24
10:00:00,23.19
10:30:00,42.27
11:00:00,77.08
11:30:00,113.48
12:00:00,151.21
12:30:00,187.01
13:00:00,219.26
13:30:00,252.47
14:00:00,287.44
14:30:00,323.31
15:00:00,359.34
15:30:00,379.09
16:00:00,380.68
16:30:00,367.89
17:00:00,342.18
17:30:00,308.0
18:00:00,265.88
18:30:00,219.81
19:00:00,155.98
19:30:00,58.3
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.28
07:00:00,3.96
07:30:00,7.56
08:00:00,12.11
08:30:00,16.67
09:00:00,21.04
09:30:00,26.45
10:00:00,34.48
10:30:00,56.55
11:00:00,91.72
11:30:00,126.48
12:00:00,161.05
12:30:00,196.24
13:00:00,229.11
13:30:00,249.71
14:00:00,253.05
14:30:00,231.64
15:00:00,184.85
15:30:00,133.77
16:00:00,86.13
16:30:00,53.26
17:00:00,35.24
17:30:00,21.71
18:00:00,13.14
18:30:00,7.5
19:00:00,4.33
19:30:00,1.39
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.1
07:00:00,6.41
07:30:00,11.35
08:00:00,16.23
08:30:00,20.75
09:00:00,25.39
09:30:00,29.24
10:00:00,33.59
10:30:00,53.2
11:00:00,89.71
11:30:00,127.54
12:00:00,164.17
12:30:00,197.56
13:00:00,224.9
13:30:00,249.78
14:00:00,272.88
14:30:00,284.62
15:00:00,280.04
15:30:00,264.6
16:00:00,243.52
16:30:00,209.7
17:00:00,168.89
17:30:00,136.63
18:00:00,108.57
18:30:00,93.37
19:00:00,85.89
19:30:00,39.76
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.56
07:00:00,4.82
07:30:00,10.16
08:00:00,17.37
08:30:00,25.82
09:00:00,34.47
09:30:00,42.49
10:00:00,50.23
10:30:00,60.4
11:00:00,74.9
11:30:00,97.08
12:00:00,131.51
12:30:00,170.35
13:00:00,210.97
13:30:00,240.76
14:00:00,255.76
14:30:00,264.01
15:00:00,263.98
15:30:00,266.41
16:00:00,272.07
16:30:00,271.01
17:00:00,263.02
17:30:00,237.82
18:00:00,196.14
18:30:00,164.41
19:00:00,136.72
19:30:00,59.67
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.64
07:00:00,5.1
07:30:00,9.37
08:00:00,14.25
08:30:00,18.49
09:00:00,22.03
09:30:00,26.01
10:00:00,34.42
10:30:00,59.86
11:00:00,98.99
11:30:00,135.85
12:00:00,167.86
12:30:00,193.53
13:00:00,212.43
13:30:00,223.01
14:00:00,227.99
14:30:00,239.2
15:00:00,255.68
15:30:00,278.38
16:00:00,302.04
16:30:00,305.14
17:00:00,291.81
17:30:00,270.0
18:00:00,240.39
18:30:00,204.05
19:00:00,148.73
19:30:00,57.18
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.84
07:00:00,8.66
07:30:00,15.9
08:00:00,24.68
08:30:00,33.76
09:00:00,42.7
09:30:00,48.78
10:00:00,53.37
10:30:00,69.96
11:00:00,100.98
11:30:00,136.47
12:00:00,174.97
12:30:00,211.47
13:00:00,243.28
13:30:00,269.22
14:00:00,288.01
14:30:00,303.12
15:00:00,314.28
15:30:00,308.93
16:00:00,286.82
16:30:00,255.88
17:00:00,223.13
17:30:00,199.24
18:00:00,182.06
18:30:00,168.32
19:00:00,155.49
19:30:00,74.54
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,0.89
07:00:00,2.79
07:30:00,5.1
08:00:00,7.75
08:30:00,10.79
09:00:00,14.37
09:30:00,19.39
10:00:00,25.75
10:30:00,33.5
11:00:00,42.95
11:30:00,49.33
12:00:00,52.95
12:30:00,53.1
13:00:00,48.81
13:30:00,44.99
14:00:00,42.59
14:30:00,40.71
15:00:00,38.68
15:30:00,35.89
16:00:00,32.38
16:30:00,28.93
17:00:00,25.6
17:30:00,22.33
18:00:00,19.35
18:30:00,17.33
19:00:00,17.52
19:30:00,9.19
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,0.89
07:00:00,2.78
07:30:00,6.0
08:00:00,10.5
08:30:00,16.22
09:00:00,23.04
09:30:00,28.98
10:00:00,34.57
10:30:00,39.99
11:00:00,44.43
11:30:00,46.74
12:00:00,46.94
12:30:00,47.77
13:00:00,49.61
13:30:00,52.0
14:00:00,54.96
14:30:00,59.46
15:00:00,63.96
15:30:00,65.53
16:00:00,65.51
16:30:00,61.78
17:00:00,54.45
17:30:00,46.67
18:00:00,38.41
18:30:00,31.11
19:00:00,25.14
19:30:00,11.17
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.76
07:00:00,8.44
07:30:00,15.63
08:00:00,24.07
08:30:00,32.15
09:00:00,39.79
09:30:00,43.21
10:00:00,49.78
10:30:00,72.04
11:00:00,109.53
11:30:00,155.04
12:00:00,203.24
12:30:00,249.49
13:00:00,291.27
13:30:00,329.41
14:00:00,362.83
14:30:00,389.45
15:00:00,406.52
15:30:00,415.74
16:00:00,418.76
16:30:00,415.03
17:00:00,404.77
17:30:00,383.71
18:00:00,350.24
18:30:00,301.1
19:00:00,232.5
19:30:00,96.99
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.91
07:00:00,5.97
07:30:00,10.46
08:00:00,15.97
08:30:00,20.31
09:00:00,22.6
09:30:00,24.06
10:00:00,35.93
10:30:00,69.77
11:00:00,115.6
11:30:00,161.47
12:00:00,206.94
12:30:00,249.38
13:00:00,285.54
13:30:00,310.0
14:00:00,318.31
14:30:00,325.37
15:00:00,335.59
15:30:00,347.17
16:00:00,360.4
16:30:00,364.95
17:00:00,360.92
17:30:00,349.36
18:00:00,329.65
18:30:00,291.49
19:00:00,229.12
19:30:00,96.86
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.19
07:00:00,6.93
07:30:00,11.59
08:00:00,15.78
08:30:00,19.15
09:00:00,21.73
09:30:00,23.6
10:00:00,36.91
10:30:00,71.7
11:00:00,117.66
11:30:00,165.39
12:00:00,213.25
12:30:00,259.45
13:00:00,302.65
13:30:00,341.48
14:00:00,374.88
14:30:00,401.59
15:00:00,420.95
15:30:00,434.51
16:00:00,439.65
16:30:00,432.73
17:00:00,416.25
17:30:00,391.88
18:00:00,358.33
18:30:00,310.47
19:00:00,242.83
19:30:00,102.04
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.26
07:00:00,7.13
07:30:00,11.77
08:00:00,15.78
08:30:00,18.88
09:00:00,21.08
09:30:00,24.71
10:00:00,38.75
10:30:00,72.19
11:00:00,117.76
11:30:00,164.9
12:00:00,211.97
12:30:00,256.25
13:00:00,296.08
13:30:00,332.34
14:00:00,364.43
14:30:00,391.61
15:00:00,415.69
15:30:00,429.12
16:00:00,428.92
16:30:00,419.84
17:00:00,404.37
17:30:00,380.6
18:00:00,347.01
18:30:00,300.77
19:00:00,234.48
19:30:00,98.22
20:00:00,0.0
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.46
07:00:00,7.68
07:30:00,12.52
08:00:00,16.65
08:30:00,21.64
09:00:00,27.35
09:30:00,32.76
10:00:00,46.66
10:30:00,70.92
11:00:00,94.54
11:30:00,118.86
12:00:00,144.34
12:30:00,164.62
13:00:00,180.17
13:30:00,182.97
14:00:00,168.89
14:30:00,152.68
15:00:00,142.34
15:30:00,132.97
16:00:00,125.3
16:30:00,123.55
17:00:00,124.67
17:30:00,115.25
18:00:00,94.58
18:30:00,87.46
19:00:00,89.93
19:30:00,77.79
20:00:00,33.32
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.44
07:00:00,7.63
07:30:00,12.69
08:00:00,17.26
08:30:00,21.11
09:00:00,24.21
09:30:00,28.15
10:00:00,41.51
10:30:00,66.03
11:00:00,89.6
11:30:00,110.06
12:00:00,130.99
12:30:00,154.95
13:00:00,182.2
13:30:00,208.63
14:00:00,233.55
14:30:00,250.08
15:00:00,257.12
15:30:00,262.81
16:00:00,267.17
16:30:00,266.31
17:00:00,260.12
17:30:00,244.29
18:00:00,217.63
18:30:00,189.1
19:00:00,155.44
19:30:00,110.46
20:00:00,42.69
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.4
07:00:00,8.03
07:30:00,13.42
08:00:00,18.09
08:30:00,22.86
09:00:00,27.21
09:30:00,30.16
10:00:00,43.12
10:30:00,74.1
11:00:00,111.28
11:30:00,146.8
12:00:00,179.33
12:30:00,207.56
13:00:00,231.76
13:30:00,256.29
14:00:00,281.66
14:30:00,306.97
15:00:00,332.13
15:30:00,347.25
16:00:00,351.27
16:30:00,350.12
17:00:00,343.74
17:30:00,326.03
18:00:00,297.82
18:30:00,255.25
19:00:00,198.56
19:30:00,137.49
20:00:00,52.69
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.59
07:00:00,8.17
07:30:00,13.14
08:00:00,17.06
08:30:00,20.08
09:00:00,24.06
09:30:00,28.0
10:00:00,44.43
10:30:00,80.31
11:00:00,119.42
11:30:00,155.33
12:00:00,183.86
12:30:00,203.67
13:00:00,218.88
13:30:00,227.79
14:00:00,226.96
14:30:00,222.87
15:00:00,219.78
15:30:00,217.7
16:00:00,217.22
16:30:00,213.61
17:00:00,206.68
17:30:00,193.72
18:00:00,177.59
18:30:00,167.87
19:00:00,165.02
19:30:00,130.13
20:00:00,47.69
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,4.57
07:00:00,13.86
07:30:00,22.51
08:00:00,30.26
08:30:00,35.12
09:00:00,38.36
09:30:00,41.41
10:00:00,53.84
10:30:00,82.52
11:00:00,116.63
11:30:00,149.05
12:00:00,178.52
12:30:00,202.73
13:00:00,221.0
13:30:00,235.91
14:00:00,250.85
14:30:00,265.24
15:00:00,276.58
15:30:00,271.37
16:00:00,244.66
16:30:00,216.67
17:00:00,192.52
17:30:00,168.22
18:00:00,144.89
18:30:00,118.52
19:00:00,92.76
19:30:00,73.16
20:00:00,32.27
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.56
07:00:00,7.98
07:30:00,11.78
08:00:00,13.6
08:30:00,16.37
09:00:00,20.26
09:30:00,25.23
10:00:00,31.13
10:30:00,36.98
11:00:00,42.87
11:30:00,49.51
12:00:00,56.98
12:30:00,60.72
13:00:00,60.49
13:30:00,58.12
14:00:00,53.58
14:30:00,48.67
15:00:00,43.44
15:30:00,38.88
16:00:00,36.46
16:30:00,34.96
17:00:00,32.87
17:30:00,27.79
18:00:00,19.34
18:30:00,12.81
19:00:00,8.75
19:30:00,6.54
20:00:00,3.15
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.31
07:00:00,4.09
07:30:00,7.03
08:00:00,9.99
08:30:00,14.57
09:00:00,20.83
09:30:00,26.62
10:00:00,31.91
10:30:00,36.32
11:00:00,39.77
11:30:00,45.5
12:00:00,53.7
12:30:00,63.46
13:00:00,74.97
13:30:00,88.25
14:00:00,103.82
14:30:00,127.8
15:00:00,157.15
15:30:00,184.45
16:00:00,207.02
16:30:00,214.78
17:00:00,211.24
17:30:00,196.18
18:00:00,170.62
18:30:00,152.43
19:00:00,144.18
19:30:00,110.23
20:00:00,39.63
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,2.71
07:00:00,8.26
07:30:00,14.37
08:00:00,21.48
08:30:00,28.01
09:00:00,33.94
09:30:00,41.56
10:00:00,52.86
10:30:00,65.06
11:00:00,75.91
11:30:00,87.15
12:00:00,98.99
12:30:00,112.14
13:00:00,126.37
13:30:00,133.74
14:00:00,135.58
14:30:00,138.3
15:00:00,140.37
15:30:00,133.61
16:00:00,117.39
16:30:00,100.1
17:00:00,78.34
17:30:00,59.74
18:00:00,48.2
18:30:00,37.29
19:00:00,27.46
19:30:00,22.25
20:00:00,10.88
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.0
06:00:00,0.0
06:30:00,1.92
07:00:00,6.0
07:30:00,10.94
08:00:00,16.57
08:30:00,22.62
09:00:00,28.97
09:30:00,35.52
10:00:00,44.48
10:30:00,53.2
11:00:00,59.56
11:30:00,60.68
12:00:00,55.2
12:30:00,58.2
13:00:00,73.78
13:30:00,87.34
14:00:00,96.16
14:30:00,93.88
15:00:00,82.56
15:30:00,79.34
16:00:00,82.3
16:30:00,82.28
17:00:00,79.49
17:30:00,84.22
18:00:00,99.65
18:30:00,113.0
19:00:00,124.23
19:30:00,115.84
20:00:00,50.03
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.92
06:00:00,2.91
06:30:00,6.33
07:00:00,10.95
07:30:00,14.95
08:00:00,18.39
08:30:00,20.94
09:00:00,22.65
09:30:00,26.05
10:00:00,47.9
10:30:00,89.51
11:00:00,135.54
11:30:00,182.69
12:00:00,229.51
12:30:00,274.28
13:00:00,315.72
13:30:00,352.99
14:00:00,385.17
14:30:00,410.85
15:00:00,429.34
15:30:00,442.45
16:00:00,447.57
16:30:00,440.83
17:00:00,424.71
17:30:00,401.09
18:00:00,369.15
18:30:00,325.35
19:00:00,269.91
19:30:00,178.02
20:00:00,57.85
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.99
06:00:00,3.12
06:30:00,6.47
07:00:00,10.96
07:30:00,15.03
08:00:00,19.54
08:30:00,22.98
09:00:00,24.43
09:30:00,25.37
10:00:00,47.22
10:30:00,91.12
11:00:00,137.4
11:30:00,184.86
12:00:00,231.66
12:30:00,275.93
13:00:00,316.12
13:30:00,348.98
14:00:00,371.54
14:30:00,377.93
15:00:00,365.29
15:30:00,354.9
16:00:00,351.93
16:30:00,356.54
17:00:00,369.64
17:30:00,369.19
18:00:00,353.79
18:30:00,322.59
19:00:00,274.3
19:30:00,184.53
20:00:00,60.47
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,1.06
06:00:00,3.33
06:30:00,6.76
07:00:00,11.27
07:30:00,15.42
08:00:00,20.1
08:30:00,24.47
09:00:00,28.46
09:30:00,32.34
10:00:00,52.11
10:30:00,89.97
11:00:00,130.23
11:30:00,170.62
12:00:00,209.8
12:30:00,249.01
13:00:00,287.72
13:30:00,320.96
14:00:00,346.15
14:30:00,357.37
15:00:00,354.9
15:30:00,345.17
16:00:00,324.72
16:30:00,310.66
17:00:00,307.81
17:30:00,309.58
18:00:00,311.57
18:30:00,297.22
19:00:00,262.04
19:30:00,179.46
20:00:00,59.87
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,1.2
06:00:00,3.75
06:30:00,7.62
07:00:00,12.68
07:30:00,16.7
08:00:00,20.61
08:30:00,23.63
09:00:00,24.78
09:30:00,26.74
10:00:00,51.19
10:30:00,96.77
11:00:00,142.83
11:30:00,189.53
12:00:00,235.97
12:30:00,280.58
13:00:00,321.97
13:30:00,359.5
14:00:00,390.55
14:30:00,413.83
15:00:00,430.14
15:30:00,441.42
16:00:00,445.95
16:30:00,439.84
17:00:00,424.98
17:30:00,398.64
18:00:00,361.47
18:30:00,316.1
19:00:00,260.31
19:30:00,174.11
20:00:00,59.02
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,1.08
06:00:00,3.38
06:30:00,7.28
07:00:00,12.75
07:30:00,19.65
08:00:00,27.24
08:30:00,33.71
09:00:00,39.66
09:30:00,44.57
10:00:00,50.27
10:30:00,57.17
11:00:00,63.09
11:30:00,65.99
12:00:00,65.4
12:30:00,63.04
13:00:00,59.62
13:30:00,57.06
14:00:00,55.61
14:30:00,53.09
15:00:00,49.38
15:30:00,44.65
16:00:00,38.92
16:30:00,37.0
17:00:00,39.21
17:30:00,45.78
18:00:00,54.6
18:30:00,52.04
19:00:00,39.75
19:30:00,28.32
20:00:00,11.57
20:30:00,0.0
21:00:00,0.0
21:30:00,0.0
22:00:00,0.0
22:30:00,0.0
23:00:00,0.0
23:30:00,0.0
00:00:00,0.0
00:30:00,0.0
01:00:00,0.0
01:30:00,0.0
02:00:00,0.0
02:30:00,0.0
03:00:00,0.0
03:30:00,0.0
04:00:00,0.0
04:30:00,0.0
05:00:00,0.0
05:30:00,0.52
06:00:00,1.63
06:30:00,3.31
07:00:00,5.54
07:30:00,8.63
08:00:00,12.68
08:30:00,19.63
09:00:00,29.13
09:30:00,38.37
10:00:00,48.58
10:30:00,60.31
11:00:00,77.15
11:30:00,101.18
12:00:00,131.1
12:30:00,168.82
13:00:00,215.02
13:30:00,259.63
14:00:00,298.81
14:30:00,327.74
15:00:00,344.21
15:30:00,354.2
16:00:00,357.21
16:30:00,351.61
17:00:00,337.5
17:30:00,311.99
18:00:00,278.96
18:30:00,240.48
19:00:00,195.69
19:30:00,140.96
20:00:00,54.15
20:30:00,0.0
