Time,direct_normal_solar
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,93.5
08:00:00,280.5
08:30:00,422
09:00:00,518
09:30:00,597
10:00:00,659
10:30:00,707
11:00:00,741
11:30:00,772.25
12:00:00,800.75
12:30:00,820.75
13:00:00,832.25
13:30:00,819.5
14:00:00,782.5
14:30:00,740
15:00:00,692
15:30:00,631.75
16:00:00,559.25
16:30:00,454.5
17:00:00,317.5
17:30:00,203.5
18:00:00,112.5
18:30:00,50.25
19:00:00,16.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,7.25
08:00:00,21.75
08:30:00,27.75
09:00:00,25.25
09:30:00,34.5
10:00:00,55.5
10:30:00,69.75
11:00:00,77.25
11:30:00,69.25
12:00:00,45.75
12:30:00,29
13:00:00,19
13:30:00,13.75
14:00:00,13.25
14:30:00,11.25
15:00:00,7.75
15:30:00,7.5
16:00:00,10.5
16:30:00,18.75
17:00:00,32.25
17:30:00,52.75
18:00:00,80.25
18:30:00,70.5
19:00:00,23.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,5.5
08:00:00,16.5
08:30:00,26.25
09:00:00,34.75
09:30:00,45.25
10:00:00,57.75
10:30:00,63
11:00:00,61
11:30:00,62.75
12:00:00,68.25
12:30:00,85.75
13:00:00,115.25
13:30:00,129.75
14:00:00,129.25
14:30:00,121
15:00:00,105
15:30:00,97
16:00:00,97
16:30:00,95.25
17:00:00,91.75
17:30:00,95.25
18:00:00,105.75
18:30:00,83.25
19:00:00,27.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,20.25
08:00:00,60.75
08:30:00,87.25
09:00:00,99.75
09:30:00,105.25
10:00:00,103.75
10:30:00,101.75
11:00:00,99.25
11:30:00,97
12:00:00,95
12:30:00,81
13:00:00,55
13:30:00,39.25
14:00:00,33.75
14:30:00,30.75
15:00:00,30.25
15:30:00,33
16:00:00,39
16:30:00,48.75
17:00:00,62.25
17:30:00,72.75
18:00:00,80.25
18:30:00,63
19:00:00,21
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,42.75
08:00:00,128.25
08:30:00,169.5
09:00:00,166.5
09:30:00,177.25
10:00:00,201.75
10:30:00,213
11:00:00,211
11:30:00,202
12:00:00,186
12:30:00,160
13:00:00,124
13:30:00,91.25
14:00:00,61.75
14:30:00,43.5
15:00:00,36.5
15:30:00,36.5
16:00:00,43.5
16:30:00,53
17:00:00,65
17:30:00,72.75
18:00:00,76.25
18:30:00,58.5
19:00:00,19.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,106.5
08:00:00,319.5
08:30:00,463.5
09:00:00,538.5
09:30:00,598.75
10:00:00,644.25
10:30:00,676.5
11:00:00,695.5
11:30:00,711.25
12:00:00,723.75
12:30:00,731.25
13:00:00,733.75
13:30:00,725.25
14:00:00,705.75
14:30:00,694.25
15:00:00,690.75
15:30:00,673.5
16:00:00,642.5
16:30:00,601.75
17:00:00,551.25
17:30:00,495
18:00:00,433
18:30:00,301.5
19:00:00,100.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,17.25
07:00:00,51.75
07:30:00,98.5
08:00:00,157.5
08:30:00,215.25
09:00:00,271.75
09:30:00,323.5
10:00:00,370.5
10:30:00,397.25
11:00:00,403.75
11:30:00,377
12:00:00,317
12:30:00,254.75
13:00:00,190.25
13:30:00,161.5
14:00:00,168.5
14:30:00,199.25
15:00:00,253.75
15:30:00,317.5
16:00:00,390.5
16:30:00,424
17:00:00,418
17:30:00,366.25
18:00:00,268.75
18:30:00,165
19:00:00,55
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0
07:00:00,0
07:30:00,0.25
08:00:00,0.75
08:30:00,1
09:00:00,1
09:30:00,0.75
10:00:00,0.25
10:30:00,0
11:00:00,0
11:30:00,0
12:00:00,0
12:30:00,0
13:00:00,0
13:30:00,0.5
14:00:00,1.5
14:30:00,2.5
15:00:00,3.5
15:30:00,3.5
16:00:00,2.5
16:30:00,1.5
17:00:00,0.5
17:30:00,0.75
18:00:00,2.25
18:30:00,2.25
19:00:00,0.75
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,6.5
07:00:00,19.5
07:30:00,43.5
08:00:00,78.5
08:30:00,139.25
09:00:00,225.75
09:30:00,315
10:00:00,407
10:30:00,469.25
11:00:00,501.75
11:30:00,526.5
12:00:00,543.5
12:30:00,559.75
13:00:00,575.25
13:30:00,586.25
14:00:00,592.75
14:30:00,601.25
15:00:00,611.75
15:30:00,612.5
16:00:00,603.5
16:30:00,588.5
17:00:00,567.5
17:30:00,553.25
18:00:00,545.75
18:30:00,406.5
19:00:00,135.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,49
07:00:00,147
07:30:00,266.25
08:00:00,406.75
08:30:00,507
09:00:00,567
09:30:00,628.5
10:00:00,691.5
10:30:00,755.5
11:00:00,820.5
11:30:00,849.5
12:00:00,842.5
12:30:00,826.25
13:00:00,800.75
13:30:00,794.75
14:00:00,808.25
14:30:00,804
15:00:00,782
15:30:00,761.5
16:00:00,742.5
16:30:00,732
17:00:00,730
17:30:00,699.25
18:00:00,639.75
18:30:00,457.5
19:00:00,152.5
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,9.5
07:00:00,28.5
07:30:00,66.25
08:00:00,122.75
08:30:00,202
09:00:00,304
09:30:00,404.25
10:00:00,502.75
10:30:00,585
11:00:00,651
11:30:00,703.25
12:00:00,741.75
12:30:00,773.5
13:00:00,798.5
13:30:00,779.75
14:00:00,717.25
14:30:00,640.5
15:00:00,549.5
15:30:00,453.25
16:00:00,351.75
16:30:00,264.75
17:00:00,192.25
17:30:00,150.25
18:00:00,138.75
18:30:00,130.75
19:00:00,126.25
19:30:00,93
20:00:00,31
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,42.25
07:00:00,126.75
07:30:00,236.25
08:00:00,370.75
08:30:00,455
09:00:00,489
09:30:00,506.25
10:00:00,506.75
10:30:00,520
11:00:00,546
11:30:00,544
12:00:00,514
12:30:00,447
13:00:00,343
13:30:00,241.75
14:00:00,143.25
14:30:00,85.75
15:00:00,69.25
15:30:00,67.75
16:00:00,81.25
16:30:00,78
17:00:00,58
17:30:00,42
18:00:00,30
18:30:00,22.25
19:00:00,18.75
19:30:00,12.75
20:00:00,4.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,3
07:00:00,9
07:30:00,52.75
08:00:00,134.25
08:30:00,249.5
09:00:00,398.5
09:30:00,502
10:00:00,560
10:30:00,585
11:00:00,577
11:30:00,575.25
12:00:00,579.75
12:30:00,575
13:00:00,561
13:30:00,570.25
14:00:00,602.75
14:30:00,648.5
15:00:00,707.5
15:30:00,726.75
16:00:00,706.25
16:30:00,669
17:00:00,615
17:30:00,554.5
18:00:00,487.5
18:30:00,422
19:00:00,358
19:30:00,244.5
20:00:00,81.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,28.5
07:00:00,85.5
07:30:00,171.25
08:00:00,285.75
08:30:00,388
09:00:00,478
09:30:00,523.75
10:00:00,525.25
10:30:00,523.75
11:00:00,519.25
11:30:00,529.5
12:00:00,554.5
12:30:00,563
13:00:00,555
13:30:00,512
14:00:00,434
14:30:00,331.75
15:00:00,205.25
15:30:00,110.5
16:00:00,47.5
16:30:00,12
17:00:00,4
17:30:00,0
18:00:00,0
18:30:00,0
19:00:00,0
19:30:00,0
20:00:00,0
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,7.5
07:00:00,22.5
07:30:00,76.25
08:00:00,168.75
08:30:00,258.25
09:00:00,344.75
09:30:00,403.5
10:00:00,434.5
10:30:00,470.5
11:00:00,511.5
11:30:00,535.75
12:00:00,543.25
12:30:00,542.25
13:00:00,532.75
13:30:00,520.5
14:00:00,505.5
14:30:00,474
15:00:00,426
15:30:00,369
16:00:00,303
16:30:00,239.25
17:00:00,177.75
17:30:00,134
18:00:00,108
18:30:00,85.25
19:00:00,65.75
19:30:00,42
20:00:00,14
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,32.5
07:00:00,97.5
07:30:00,150.25
08:00:00,190.75
08:30:00,196.75
09:00:00,168.25
09:30:00,143
10:00:00,121
10:30:00,130.5
11:00:00,171.5
11:30:00,246.75
12:00:00,356.25
12:30:00,441.75
13:00:00,503.25
13:30:00,518.25
14:00:00,486.75
14:30:00,448.25
15:00:00,402.75
15:30:00,384.75
16:00:00,394.25
16:30:00,402.75
17:00:00,410.25
17:30:00,382.25
18:00:00,318.75
18:30:00,264.25
19:00:00,218.75
19:30:00,147
20:00:00,49
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,47.5
07:00:00,142.5
07:30:00,243.5
08:00:00,350.5
08:30:00,430
09:00:00,482
09:30:00,529.75
10:00:00,573.25
10:30:00,590
11:00:00,580
11:30:00,550.75
12:00:00,502.25
12:30:00,454.25
13:00:00,406.75
13:30:00,368.75
14:00:00,340.25
14:30:00,340.25
15:00:00,368.75
15:30:00,408.5
16:00:00,459.5
16:30:00,478.75
17:00:00,466.25
17:30:00,444.75
18:00:00,414.25
18:30:00,371.5
19:00:00,316.5
19:30:00,216.75
20:00:00,72.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,14.75
07:00:00,44.25
07:30:00,83.25
08:00:00,131.75
08:30:00,170
09:00:00,198
09:30:00,246.75
10:00:00,316.25
10:30:00,385
11:00:00,453
11:30:00,505.25
12:00:00,541.75
12:30:00,554.5
13:00:00,543.5
13:30:00,533.75
14:00:00,525.25
14:30:00,526.75
15:00:00,538.25
15:30:00,510
16:00:00,442
16:30:00,376.5
17:00:00,313.5
17:30:00,263.25
18:00:00,225.75
18:30:00,175.5
19:00:00,112.5
19:30:00,60.75
20:00:00,20.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,1.25
07:00:00,3.75
07:30:00,5.25
08:00:00,5.75
08:30:00,4.75
09:00:00,2.25
09:30:00,0.75
10:00:00,0.25
10:30:00,3
11:00:00,9
11:30:00,14
12:00:00,18
12:30:00,18.25
13:00:00,14.75
13:30:00,11.25
14:00:00,7.75
14:30:00,5
15:00:00,3
15:30:00,1.75
16:00:00,1.25
16:30:00,0.75
17:00:00,0.25
17:30:00,0.25
18:00:00,0.75
18:30:00,1
19:00:00,1
19:30:00,0.75
20:00:00,0.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,2
07:00:00,6
07:30:00,8.5
08:00:00,9.5
08:30:00,14.5
09:00:00,23.5
09:30:00,32.25
10:00:00,40.75
10:30:00,40.75
11:00:00,32.25
11:30:00,25
12:00:00,19
12:30:00,14
13:00:00,10
13:30:00,8.75
14:00:00,10.25
14:30:00,19.75
15:00:00,37.25
15:30:00,48
16:00:00,52
16:30:00,49.75
17:00:00,41.25
17:30:00,36.25
18:00:00,34.75
18:30:00,30.75
19:00:00,24.25
19:30:00,15.75
20:00:00,5.25
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,19
07:00:00,57
07:30:00,108
08:00:00,172
08:30:00,223.25
09:00:00,261.75
09:30:00,323
10:00:00,407
10:30:00,515.25
11:00:00,647.75
11:30:00,748.75
12:00:00,818.25
12:30:00,857.75
13:00:00,867.25
13:30:00,873.25
14:00:00,875.75
14:30:00,867
15:00:00,847
15:30:00,830
16:00:00,816
16:30:00,804.5
17:00:00,795.5
17:30:00,768
18:00:00,722
18:30:00,659.75
19:00:00,581.25
19:30:00,406.5
20:00:00,135.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,62.75
07:00:00,188.25
07:30:00,331.75
08:00:00,493.25
08:30:00,609.25
09:00:00,679.75
09:30:00,740.75
10:00:00,792.25
10:30:00,823.5
11:00:00,834.5
11:30:00,840.5
12:00:00,841.5
12:30:00,826.75
13:00:00,796.25
13:30:00,731.25
14:00:00,631.75
14:30:00,568.5
15:00:00,541.5
15:30:00,547
16:00:00,585
16:30:00,615
17:00:00,637
17:30:00,651.5
18:00:00,658.5
18:30:00,631
19:00:00,569
19:30:00,403.5
20:00:00,134.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,110.25
07:00:00,330.75
07:30:00,486.25
08:00:00,576.75
08:30:00,652.75
09:00:00,714.25
09:30:00,764.5
10:00:00,803.5
10:30:00,835.75
11:00:00,861.25
11:30:00,881
12:00:00,895
12:30:00,904.75
13:00:00,910.25
13:30:00,912
14:00:00,910
14:30:00,904.75
15:00:00,896.25
15:30:00,883.75
16:00:00,867.25
16:30:00,845.25
17:00:00,817.75
17:30:00,781.25
18:00:00,735.75
18:30:00,675.5
19:00:00,600.5
19:30:00,422.25
20:00:00,140.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,106.5
07:00:00,319.5
07:30:00,471.25
08:00:00,561.75
08:30:00,641.25
09:00:00,709.75
09:30:00,762.75
10:00:00,800.25
10:30:00,830.5
11:00:00,853.5
11:30:00,871
12:00:00,883
12:30:00,887
13:00:00,883
13:30:00,880
14:00:00,878
14:30:00,876
15:00:00,874
15:30:00,861.25
16:00:00,837.75
16:30:00,811
17:00:00,781
17:30:00,745.75
18:00:00,705.25
18:30:00,648.5
19:00:00,575.5
19:30:00,404.25
20:00:00,134.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,70.25
07:00:00,210.75
07:30:00,347
08:00:00,479
08:30:00,556
09:00:00,578
09:30:00,563.25
10:00:00,511.75
10:30:00,457.5
11:00:00,400.5
11:30:00,354.5
12:00:00,319.5
12:30:00,285.5
13:00:00,252.5
13:30:00,220
14:00:00,188
14:30:00,166.75
15:00:00,156.25
15:30:00,147.75
16:00:00,141.25
16:30:00,138.5
17:00:00,139.5
17:30:00,134.25
18:00:00,122.75
18:30:00,126.25
19:00:00,144.75
19:30:00,115.5
20:00:00,38.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,69.75
07:00:00,209.25
07:30:00,331.5
08:00:00,436.5
08:30:00,510.25
09:00:00,552.75
09:30:00,550.5
10:00:00,503.5
10:30:00,442
11:00:00,366
11:30:00,330.25
12:00:00,334.75
12:30:00,344
13:00:00,358
13:30:00,370.25
14:00:00,380.75
14:30:00,381.5
15:00:00,372.5
15:30:00,372.5
16:00:00,381.5
16:30:00,386.75
17:00:00,388.25
17:30:00,375.5
18:00:00,348.5
18:30:00,317.25
19:00:00,281.75
19:30:00,198
20:00:00,66
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,106
07:00:00,318
07:30:00,450.25
08:00:00,502.75
08:30:00,540.25
09:00:00,562.75
09:30:00,587.5
10:00:00,614.5
10:30:00,613.75
11:00:00,585.25
11:30:00,556.25
12:00:00,526.75
12:30:00,500.5
13:00:00,477.5
13:30:00,469
14:00:00,475
14:30:00,495.75
15:00:00,531.25
15:30:00,555.25
16:00:00,567.75
16:30:00,575
17:00:00,577
17:30:00,561.5
18:00:00,528.5
18:30:00,471.5
19:00:00,390.5
19:30:00,262.5
20:00:00,87.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,117
07:00:00,351
07:30:00,518.25
08:00:00,618.75
08:30:00,697
09:00:00,753
09:30:00,795
10:00:00,823
10:30:00,798.5
11:00:00,721.5
11:30:00,619.25
12:00:00,491.75
12:30:00,392
13:00:00,320
13:30:00,269.25
14:00:00,239.75
14:30:00,218
15:00:00,204
15:30:00,199.25
16:00:00,203.75
16:30:00,210
17:00:00,218
17:30:00,221
18:00:00,219
18:30:00,228.5
19:00:00,249.5
19:30:00,195
20:00:00,65
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,37.75
07:00:00,113.25
07:30:00,177.25
08:00:00,229.75
08:30:00,294.25
09:00:00,370.75
09:30:00,436.5
10:00:00,491.5
10:30:00,515.25
11:00:00,507.75
11:30:00,487.25
12:00:00,453.75
12:30:00,419
13:00:00,383
13:30:00,364
14:00:00,362
14:30:00,356
15:00:00,346
15:30:00,315.75
16:00:00,265.25
16:30:00,229.5
17:00:00,208.5
17:30:00,186.75
18:00:00,164.25
18:30:00,131.25
19:00:00,87.75
19:30:00,49.5
20:00:00,16.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,2.25
07:00:00,6.75
07:30:00,8.75
08:00:00,8.25
08:30:00,6.75
09:00:00,4.25
09:30:00,3
10:00:00,3
10:30:00,3.25
11:00:00,3.75
11:30:00,4.75
12:00:00,6.25
12:30:00,6.75
13:00:00,6.25
13:30:00,5.5
14:00:00,4.5
14:30:00,3.75
15:00:00,3.25
15:30:00,5.5
16:00:00,10.5
16:30:00,14.5
17:00:00,17.5
17:30:00,15.75
18:00:00,9.25
18:30:00,5
19:00:00,3
19:30:00,1.5
20:00:00,0.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0.25
07:00:00,0.75
07:30:00,1.25
08:00:00,1.75
08:30:00,3.25
09:00:00,5.75
09:30:00,7.25
10:00:00,7.75
10:30:00,7.5
11:00:00,6.5
11:30:00,6.75
12:00:00,8.25
12:30:00,13.25
13:00:00,21.75
13:30:00,36.75
14:00:00,58.25
14:30:00,93.25
15:00:00,141.75
15:30:00,188
16:00:00,232
16:30:00,262.5
17:00:00,279.5
17:30:00,274.75
18:00:00,248.25
18:30:00,235.75
19:00:00,237.25
19:30:00,178.5
20:00:00,59.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,9.25
07:00:00,27.75
07:30:00,38.5
08:00:00,41.5
08:30:00,50
09:00:00,64
09:30:00,71.25
10:00:00,71.75
10:30:00,72.5
11:00:00,73.5
11:30:00,78
12:00:00,86
12:30:00,91.5
13:00:00,94.5
13:30:00,87
14:00:00,69
14:30:00,57
15:00:00,51
15:30:00,45.25
16:00:00,39.75
16:30:00,32.75
17:00:00,24.25
17:30:00,19.25
18:00:00,17.75
18:30:00,14.5
19:00:00,9.5
19:30:00,5.25
20:00:00,1.75
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,0
06:00:00,0
06:30:00,0.75
07:00:00,2.25
07:30:00,3.5
08:00:00,4.5
08:30:00,5.5
09:00:00,6.5
09:30:00,18.5
10:00:00,41.5
10:30:00,52.25
11:00:00,50.75
11:30:00,39
12:00:00,17
12:30:00,23.25
13:00:00,57.75
13:30:00,76
14:00:00,78
14:30:00,65.25
15:00:00,37.75
15:30:00,26.75
16:00:00,32.25
16:30:00,33.25
17:00:00,29.75
17:30:00,48.5
18:00:00,89.5
18:30:00,125
19:00:00,155
19:30:00,127.5
20:00:00,42.5
20:30:00,0
21:00:00,0
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
